Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Full_name
EMP1734,Eva,JOHNSON,25.0,hr-nevada,Active,2021-09-16,81504.31,eva.johnson@example.com,-3929578670,Excellent,False,Eva JOHNSON
EMP1736,Charlie,BROWN,25.0,finance-illinois,Pending,2022-12-14,53043.74,charlie.brown@example.com,-507918157,Excellent,True,Charlie BROWN
EMP1737,Eva,JONES,30.0,devops-illinois,Inactive,2020-04-18,82547.26,eva.jones@example.com,-9988683451,Excellent,True,Eva JONES
EMP1738,Bob,JONES,40.0,devops-california,Pending,2024-10-11,113900.81,bob.jones@example.com,-7346666169,Average,True,Bob JONES
EMP1739,Bob,BROWN,25.0,hr-nevada,Inactive,2021-04-18,118585.5,bob.brown@example.com,-7158796473,Average,True,Bob BROWN
EMP1740,Bob,DAVIS,35.0,finance-illinois,Pending,2020-06-29,63049.22,bob.davis@example.com,-803149981,Poor,True,Bob DAVIS
EMP1742,Heidi,JOHNSON,40.0,devops-new york,Active,2021-12-11,97901.79,heidi.johnson@example.com,-688285030,Average,True,Heidi JOHNSON
EMP1743,Eva,JONES,30.0,sales-california,Active,2023-07-05,68037.56,eva.jones@example.com,-7235137398,Average,False,Eva JONES
EMP1745,Bob,JOHNSON,40.0,sales-nevada,Pending,2024-11-22,93786.72,bob.johnson@example.com,-6356022938,Poor,False,Bob JOHNSON
EMP1747,David,DAVIS,30.0,sales-illinois,Pending,2024-06-26,64161.72,david.davis@example.com,-6437490606,Excellent,True,David DAVIS
EMP1748,Charlie,SMITH,40.0,admin-nevada,Pending,2020-11-19,72224.73,charlie.smith@example.com,-2311127127,Average,False,Charlie SMITH
EMP1749,Bob,JOHNSON,30.0,hr-new york,Pending,2020-03-01,103580.45,bob.johnson@example.com,-5246484493,Excellent,False,Bob JOHNSON
EMP1750,Grace,GARCIA,40.0,hr-florida,Pending,2024-08-09,112589.11,grace.garcia@example.com,-1163187327,Average,False,Grace GARCIA
EMP1751,Eva,JONES,30.0,admin-texas,Active,2021-01-13,51833.88,eva.jones@example.com,-771130620,Average,True,Eva JONES
EMP1753,Frank,JOHNSON,25.0,devops-florida,Active,2022-10-25,109229.68,frank.johnson@example.com,-8335090253,Poor,True,Frank JOHNSON
EMP1754,Frank,JOHNSON,30.0,finance-florida,Inactive,2020-10-08,61465.05,frank.johnson@example.com,-2573066247,Average,False,Frank JOHNSON
EMP1755,Grace,MILLER,25.0,hr-florida,Active,2024-02-29,96993.74,grace.miller@example.com,-1323570712,Poor,False,Grace MILLER
EMP1756,David,JOHNSON,25.0,admin-florida,Pending,2022-09-30,98150.39,david.johnson@example.com,-9848228500,Good,True,David JOHNSON
EMP1757,David,WILLIAMS,40.0,finance-texas,Pending,2024-02-14,107703.0,david.williams@example.com,-1688092549,Average,False,David WILLIAMS
EMP1761,Alice,JOHNSON,30.0,hr-florida,Inactive,2024-12-16,71318.79,alice.johnson@example.com,-7278532425,Poor,False,Alice JOHNSON
EMP1762,Heidi,JONES,30.0,finance-california,Pending,2020-04-21,98296.71,heidi.jones@example.com,-4250642075,Poor,False,Heidi JONES
EMP1763,Heidi,JOHNSON,40.0,cloud tech-nevada,Pending,2020-08-19,62584.0,heidi.johnson@example.com,-8362536666,Good,False,Heidi JOHNSON
EMP1764,Charlie,JONES,40.0,finance-california,Inactive,2020-02-21,62521.5,charlie.jones@example.com,-7767555627,Average,True,Charlie JONES
EMP1765,David,WILLIAMS,40.0,cloud tech-california,Inactive,2023-11-17,95400.35,david.williams@example.com,-3333939577,Poor,True,David WILLIAMS
EMP1766,Charlie,JONES,25.0,cloud tech-texas,Pending,2022-07-09,94385.07,charlie.jones@example.com,-6543627186,Poor,True,Charlie JONES
EMP1769,Alice,SMITH,40.0,hr-california,Pending,2024-04-23,117267.63,alice.smith@example.com,-9269326572,Good,False,Alice SMITH
EMP1771,Heidi,JONES,40.0,sales-texas,Pending,2024-12-12,84542.68,heidi.jones@example.com,-5155322,Good,True,Heidi JONES
EMP1772,Heidi,SMITH,40.0,finance-florida,Active,2023-05-16,92007.15,heidi.smith@example.com,-4159597751,Average,True,Heidi SMITH
EMP1774,Frank,JOHNSON,25.0,admin-texas,Pending,2023-03-29,108661.01,frank.johnson@example.com,-9628874311,Poor,False,Frank JOHNSON
EMP1775,Bob,JONES,25.0,cloud tech-florida,Active,2020-11-26,97046.33,bob.jones@example.com,-7102676719,Good,False,Bob JONES
EMP1776,Charlie,SMITH,40.0,devops-illinois,Inactive,2020-03-14,56518.84,charlie.smith@example.com,-9579927078,Average,False,Charlie SMITH
EMP1777,Frank,GARCIA,40.0,cloud tech-florida,Pending,2020-05-12,70498.29,frank.garcia@example.com,-5515122945,Good,True,Frank GARCIA
EMP1778,Eva,GARCIA,35.0,sales-florida,Pending,2021-03-05,98708.06,eva.garcia@example.com,-2135415969,Average,True,Eva GARCIA
EMP1780,Eva,SMITH,40.0,sales-california,Inactive,2022-12-12,90259.99,eva.smith@example.com,-752034475,Average,False,Eva SMITH
EMP1783,Bob,BROWN,30.0,sales-florida,Inactive,2020-04-03,73365.46,bob.brown@example.com,-4655866524,Poor,False,Bob BROWN
EMP1784,David,JOHNSON,25.0,devops-new york,Pending,2021-07-30,67809.23,david.johnson@example.com,-4837441714,Excellent,False,David JOHNSON
EMP1786,Alice,DAVIS,30.0,admin-california,Inactive,2023-10-09,83537.58,alice.davis@example.com,-2931100590,Poor,False,Alice DAVIS
EMP1787,Alice,GARCIA,30.0,finance-new york,Pending,2022-08-01,112444.08,alice.garcia@example.com,-2975191022,Excellent,True,Alice GARCIA
EMP1788,Frank,GARCIA,40.0,finance-nevada,Active,2024-09-06,86475.13,frank.garcia@example.com,-1211063300,Poor,True,Frank GARCIA
EMP1790,Frank,MILLER,25.0,admin-california,Active,2021-11-25,118853.31,frank.miller@example.com,-4907280122,Good,False,Frank MILLER
EMP1792,Eva,JONES,35.0,devops-texas,Inactive,2022-04-27,56075.84,eva.jones@example.com,-3269496842,Average,True,Eva JONES
EMP1793,Frank,BROWN,40.0,hr-new york,Pending,2021-09-11,62250.89,frank.brown@example.com,-6453804420,Excellent,True,Frank BROWN
EMP1794,Alice,SMITH,30.0,cloud tech-florida,Pending,2020-02-21,105931.77,alice.smith@example.com,-175096169,Poor,True,Alice SMITH
EMP1795,Charlie,DAVIS,30.0,hr-florida,Pending,2024-11-24,86653.96,charlie.davis@example.com,-1595919456,Average,True,Charlie DAVIS
EMP1796,Charlie,JONES,25.0,sales-nevada,Active,2021-02-24,100719.94,charlie.jones@example.com,-5757475832,Good,False,Charlie JONES
EMP1797,Bob,DAVIS,25.0,hr-texas,Pending,2024-10-02,91600.13,bob.davis@example.com,-9205677566,Average,True,Bob DAVIS
EMP1798,Heidi,SMITH,25.0,cloud tech-illinois,Pending,2024-03-06,71873.66,heidi.smith@example.com,-7722660255,Good,True,Heidi SMITH
EMP1799,Eva,WILLIAMS,30.0,hr-new york,Active,2021-08-09,69365.47,eva.williams@example.com,-2650622922,Average,True,Eva WILLIAMS
EMP1800,Heidi,SMITH,25.0,hr-new york,Active,2021-07-14,58012.23,heidi.smith@example.com,-1067245306,Average,True,Heidi SMITH
EMP1801,Bob,MILLER,30.0,sales-california,Pending,2021-10-14,68973.65,bob.miller@example.com,-6248433796,Average,True,Bob MILLER
EMP1803,Heidi,SMITH,25.0,admin-texas,Inactive,2023-10-15,53531.92,heidi.smith@example.com,-9423873669,Poor,True,Heidi SMITH
EMP1804,Bob,MILLER,40.0,finance-new york,Pending,2023-05-05,112389.31,bob.miller@example.com,-4254969191,Excellent,False,Bob MILLER
EMP1806,Bob,GARCIA,40.0,sales-new york,Active,2024-07-22,106164.53,bob.garcia@example.com,-7563353573,Good,False,Bob GARCIA
EMP1807,Bob,SMITH,40.0,hr-nevada,Pending,2023-12-25,103654.54,bob.smith@example.com,-8595325938,Poor,False,Bob SMITH
EMP1808,David,MILLER,30.0,sales-california,Inactive,2022-03-13,62834.72,david.miller@example.com,-9337970580,Good,True,David MILLER
EMP1809,Frank,JONES,35.0,finance-florida,Active,2020-05-13,83273.41,frank.jones@example.com,-6295187793,Excellent,False,Frank JONES
EMP1810,Heidi,WILLIAMS,30.0,hr-california,Pending,2023-03-22,58917.58,heidi.williams@example.com,-1763425072,Good,False,Heidi WILLIAMS
EMP1811,Bob,WILLIAMS,35.0,sales-nevada,Active,2024-06-10,71148.27,bob.williams@example.com,-3055978244,Excellent,True,Bob WILLIAMS
EMP1812,Grace,SMITH,30.0,sales-new york,Pending,2020-11-21,118172.42,grace.smith@example.com,-7598339913,Poor,True,Grace SMITH
EMP1813,Frank,BROWN,30.0,devops-illinois,Inactive,2024-05-25,118614.37,frank.brown@example.com,-388436603,Average,False,Frank BROWN
EMP1815,Heidi,JONES,25.0,sales-illinois,Inactive,2021-10-28,88856.14,heidi.jones@example.com,-2768297513,Good,True,Heidi JONES
EMP1816,Charlie,SMITH,35.0,finance-texas,Pending,2020-08-10,97985.61,charlie.smith@example.com,-7439742924,Good,False,Charlie SMITH
EMP1817,Grace,WILLIAMS,35.0,finance-nevada,Pending,2020-05-05,56337.31,grace.williams@example.com,-105875255,Poor,True,Grace WILLIAMS
EMP1818,Alice,BROWN,30.0,devops-new york,Inactive,2022-12-24,70405.23,alice.brown@example.com,-8065625903,Poor,True,Alice BROWN
EMP1819,Heidi,SMITH,30.0,admin-nevada,Inactive,2021-09-05,89919.35,heidi.smith@example.com,-5990802710,Excellent,True,Heidi SMITH
EMP1820,Eva,DAVIS,40.0,devops-california,Active,2023-04-08,50568.35,eva.davis@example.com,-2218231554,Good,True,Eva DAVIS
EMP1822,Frank,MILLER,25.0,hr-texas,Active,2022-06-03,99155.53,frank.miller@example.com,-6281372142,Poor,True,Frank MILLER
EMP1823,Frank,DAVIS,40.0,finance-florida,Inactive,2023-01-21,64785.13,frank.davis@example.com,-3080037002,Average,True,Frank DAVIS
EMP1824,Charlie,GARCIA,30.0,sales-florida,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,-3228556607,Good,False,Charlie GARCIA
EMP1825,Charlie,BROWN,30.0,cloud tech-texas,Pending,2020-02-02,60079.71,charlie.brown@example.com,-4706810389,Average,True,Charlie BROWN
EMP1826,Grace,WILLIAMS,30.0,cloud tech-new york,Pending,2024-07-08,79109.88,grace.williams@example.com,-3397051957,Poor,False,Grace WILLIAMS
EMP1828,Frank,DAVIS,30.0,admin-florida,Pending,2020-01-16,90455.7,frank.davis@example.com,-5862394534,Excellent,False,Frank DAVIS
EMP1830,Heidi,JONES,35.0,cloud tech-illinois,Inactive,2023-11-15,55604.42,heidi.jones@example.com,-3210613393,Average,False,Heidi JONES
EMP1831,Eva,JONES,40.0,sales-texas,Pending,2024-12-27,92704.94,eva.jones@example.com,-3945703942,Excellent,False,Eva JONES
EMP1833,Alice,BROWN,40.0,finance-illinois,Inactive,2023-03-21,101367.02,alice.brown@example.com,-5769277893,Excellent,False,Alice BROWN
EMP1834,Eva,SMITH,35.0,admin-texas,Pending,2023-05-08,102459.77,eva.smith@example.com,-3191009003,Poor,False,Eva SMITH
EMP1835,Eva,BROWN,25.0,devops-florida,Pending,2020-12-12,90100.2,eva.brown@example.com,-476921052,Good,False,Eva BROWN
EMP1839,Charlie,JONES,35.0,devops-new york,Inactive,2021-01-05,105956.04,charlie.jones@example.com,-7123166006,Excellent,False,Charlie JONES
EMP1840,Frank,DAVIS,25.0,admin-illinois,Active,2024-09-11,84716.38,frank.davis@example.com,-6762090143,Good,False,Frank DAVIS
EMP1841,Grace,GARCIA,30.0,devops-florida,Pending,2023-07-29,61709.83,grace.garcia@example.com,-7340433699,Good,True,Grace GARCIA
EMP1842,Frank,SMITH,25.0,devops-california,Active,2020-04-17,61732.03,frank.smith@example.com,-9687304518,Average,True,Frank SMITH
EMP1843,Eva,DAVIS,40.0,devops-illinois,Active,2022-02-16,97845.7,eva.davis@example.com,-5778255881,Good,True,Eva DAVIS
EMP1844,Eva,JONES,30.0,sales-florida,Active,2021-08-14,114905.58,eva.jones@example.com,-5562965753,Poor,False,Eva JONES
EMP1847,Grace,JOHNSON,40.0,devops-nevada,Active,2024-02-12,97032.29,grace.johnson@example.com,-9582923615,Excellent,False,Grace JOHNSON
EMP1848,Frank,DAVIS,30.0,hr-illinois,Active,2023-10-09,50593.33,frank.davis@example.com,-1880819047,Excellent,True,Frank DAVIS
EMP1849,Grace,MILLER,25.0,sales-texas,Pending,2022-07-02,74606.15,grace.miller@example.com,-2357155867,Good,True,Grace MILLER
EMP1850,Eva,DAVIS,30.0,cloud tech-texas,Pending,2020-07-07,53981.73,eva.davis@example.com,-6395613722,Average,False,Eva DAVIS
EMP1853,Bob,WILLIAMS,40.0,hr-florida,Pending,2023-09-29,103891.64,bob.williams@example.com,-2114716559,Good,True,Bob WILLIAMS
EMP1854,Charlie,DAVIS,25.0,hr-texas,Inactive,2022-03-06,73285.83,charlie.davis@example.com,-9456534698,Good,True,Charlie DAVIS
EMP1855,Eva,JONES,30.0,finance-texas,Inactive,2021-02-14,92721.13,eva.jones@example.com,-7990707549,Poor,True,Eva JONES
EMP1856,Heidi,WILLIAMS,25.0,admin-illinois,Inactive,2021-03-23,92977.64,heidi.williams@example.com,-4768169956,Excellent,False,Heidi WILLIAMS
EMP1857,Heidi,WILLIAMS,35.0,cloud tech-texas,Active,2020-05-24,89994.12,heidi.williams@example.com,-607174810,Good,True,Heidi WILLIAMS
EMP1858,Heidi,JOHNSON,25.0,finance-new york,Pending,2023-08-04,50060.73,heidi.johnson@example.com,-3176539704,Poor,False,Heidi JOHNSON
EMP1859,Grace,DAVIS,35.0,admin-nevada,Inactive,2022-03-12,90224.82,grace.davis@example.com,-4873961028,Excellent,False,Grace DAVIS
EMP1860,Heidi,BROWN,40.0,finance-florida,Pending,2024-05-18,106859.3,heidi.brown@example.com,-871827495,Good,False,Heidi BROWN
EMP1861,David,SMITH,25.0,finance-nevada,Inactive,2020-09-05,89707.07,david.smith@example.com,-8049187273,Good,False,David SMITH
EMP1862,Frank,JOHNSON,35.0,devops-california,Inactive,2020-04-23,94259.08,frank.johnson@example.com,-2049561212,Excellent,True,Frank JOHNSON
EMP1863,Bob,JOHNSON,35.0,sales-california,Active,2024-09-18,82174.75,bob.johnson@example.com,-7730626041,Excellent,False,Bob JOHNSON
EMP1864,David,BROWN,30.0,sales-texas,Inactive,2023-09-15,63370.22,david.brown@example.com,-3597371121,Excellent,False,David BROWN
EMP1865,Bob,SMITH,35.0,finance-texas,Pending,2022-06-15,101472.69,bob.smith@example.com,-2990775607,Good,True,Bob SMITH
EMP1866,David,JONES,25.0,devops-illinois,Active,2022-09-28,77213.73,david.jones@example.com,-5816704685,Good,False,David JONES
EMP1867,Eva,MILLER,40.0,sales-florida,Active,2020-03-16,73749.96,eva.miller@example.com,-1114576831,Poor,True,Eva MILLER
EMP1868,Alice,DAVIS,40.0,cloud tech-new york,Pending,2023-09-28,86618.37,alice.davis@example.com,-1021923784,Average,False,Alice DAVIS
EMP1871,Alice,GARCIA,35.0,cloud tech-florida,Pending,2020-12-15,108474.65,alice.garcia@example.com,-184980424,Good,True,Alice GARCIA
EMP1872,Bob,JOHNSON,25.0,finance-illinois,Pending,2021-03-27,54417.71,bob.johnson@example.com,-3733777311,Excellent,False,Bob JOHNSON
EMP1873,Frank,SMITH,40.0,hr-texas,Pending,2023-03-25,88211.94,frank.smith@example.com,-6881228216,Average,False,Frank SMITH
EMP1874,David,JOHNSON,25.0,sales-new york,Inactive,2020-05-09,58452.18,david.johnson@example.com,-8192365345,Excellent,True,David JOHNSON
EMP1875,Grace,WILLIAMS,30.0,devops-california,Pending,2020-12-03,80706.28,grace.williams@example.com,-605603566,Average,True,Grace WILLIAMS
EMP1877,Heidi,JOHNSON,25.0,cloud tech-texas,Active,2020-07-01,99471.89,heidi.johnson@example.com,-8471690617,Average,True,Heidi JOHNSON
EMP1878,Eva,JONES,40.0,devops-florida,Pending,2020-09-16,64431.22,eva.jones@example.com,-1205464753,Poor,False,Eva JONES
EMP1879,Heidi,JONES,40.0,admin-new york,Pending,2023-11-17,52633.48,heidi.jones@example.com,-8954787697,Good,False,Heidi JONES
EMP1881,David,MILLER,25.0,sales-texas,Pending,2022-01-11,110391.17,david.miller@example.com,-8914444982,Excellent,False,David MILLER
EMP1882,David,WILLIAMS,40.0,devops-nevada,Active,2021-07-20,53714.83,david.williams@example.com,-5539354357,Excellent,True,David WILLIAMS
EMP1883,Charlie,GARCIA,40.0,finance-new york,Active,2023-10-04,114587.11,charlie.garcia@example.com,-6449639242,Excellent,True,Charlie GARCIA
EMP1884,Frank,GARCIA,35.0,admin-florida,Inactive,2021-11-15,93177.35,frank.garcia@example.com,-5885379820,Average,False,Frank GARCIA
EMP1885,Heidi,JONES,25.0,cloud tech-nevada,Active,2023-01-05,62312.13,heidi.jones@example.com,-4339527535,Good,False,Heidi JONES
EMP1887,Grace,MILLER,30.0,devops-nevada,Inactive,2021-04-16,104528.27,grace.miller@example.com,-4168601346,Excellent,False,Grace MILLER
EMP1888,Bob,BROWN,30.0,devops-florida,Active,2022-02-08,112395.56,bob.brown@example.com,-7894896339,Good,False,Bob BROWN
EMP1889,Heidi,SMITH,25.0,finance-new york,Active,2023-06-02,81849.36,heidi.smith@example.com,-6791766511,Excellent,False,Heidi SMITH
EMP1890,Charlie,DAVIS,40.0,devops-new york,Pending,2022-01-04,118288.91,charlie.davis@example.com,-2150014187,Poor,False,Charlie DAVIS
EMP1891,Charlie,DAVIS,25.0,devops-illinois,Active,2021-07-28,59555.1,charlie.davis@example.com,-4216309000,Good,True,Charlie DAVIS
EMP1892,Heidi,SMITH,40.0,admin-california,Active,2024-12-20,70661.31,heidi.smith@example.com,-5944633398,Good,True,Heidi SMITH
EMP1895,David,BROWN,30.0,hr-florida,Pending,2021-03-31,112427.58,david.brown@example.com,-9471136336,Good,True,David BROWN
EMP1897,Alice,BROWN,40.0,sales-florida,Inactive,2024-07-16,105861.23,alice.brown@example.com,-9967331166,Good,True,Alice BROWN
EMP1898,Heidi,DAVIS,40.0,admin-texas,Pending,2024-03-22,50869.61,heidi.davis@example.com,-7269608436,Average,True,Heidi DAVIS
EMP1900,Eva,JONES,30.0,devops-florida,Pending,2024-03-10,90856.21,eva.jones@example.com,-9352196262,Average,True,Eva JONES
EMP1901,Heidi,BROWN,30.0,devops-florida,Active,2024-06-05,111008.63,heidi.brown@example.com,-3556434368,Excellent,True,Heidi BROWN
EMP1902,Alice,MILLER,25.0,finance-nevada,Inactive,2022-12-23,52289.99,alice.miller@example.com,-7093170694,Poor,True,Alice MILLER
EMP1904,Frank,WILLIAMS,25.0,sales-nevada,Inactive,2024-12-23,53609.38,frank.williams@example.com,-5345472238,Good,False,Frank WILLIAMS
EMP1906,David,JOHNSON,30.0,hr-new york,Pending,2020-08-20,95432.69,david.johnson@example.com,-2198041846,Excellent,True,David JOHNSON
EMP1907,David,WILLIAMS,30.0,hr-california,Inactive,2022-10-28,97615.87,david.williams@example.com,-2426423641,Average,False,David WILLIAMS
EMP1908,Bob,DAVIS,35.0,hr-florida,Inactive,2022-10-23,86867.78,bob.davis@example.com,-8131909247,Poor,False,Bob DAVIS
EMP1909,Eva,MILLER,40.0,sales-california,Pending,2023-11-20,106615.71,eva.miller@example.com,-7623039110,Average,False,Eva MILLER
EMP1910,Bob,WILLIAMS,30.0,finance-texas,Active,2022-03-11,112856.21,bob.williams@example.com,-4281785227,Poor,False,Bob WILLIAMS
EMP1911,Bob,JONES,25.0,admin-california,Active,2023-11-28,60356.78,bob.jones@example.com,-2305248087,Poor,True,Bob JONES
EMP1913,Charlie,JOHNSON,40.0,hr-florida,Inactive,2024-02-19,95127.91,charlie.johnson@example.com,-5947372131,Average,False,Charlie JOHNSON
EMP1914,Bob,BROWN,25.0,admin-illinois,Pending,2021-11-18,78818.42,bob.brown@example.com,-9016204786,Average,False,Bob BROWN
EMP1915,Frank,MILLER,40.0,sales-nevada,Pending,2022-12-21,108933.55,frank.miller@example.com,-6886878598,Poor,True,Frank MILLER
EMP1917,Eva,BROWN,25.0,admin-california,Inactive,2022-07-22,116934.97,eva.brown@example.com,-1954196663,Good,True,Eva BROWN
EMP1919,Charlie,GARCIA,30.0,admin-texas,Active,2021-10-10,90216.76,charlie.garcia@example.com,-9246320373,Average,True,Charlie GARCIA
EMP1920,Frank,JONES,30.0,admin-illinois,Pending,2020-03-12,96588.73,frank.jones@example.com,-7677537259,Average,True,Frank JONES
EMP1921,Charlie,DAVIS,35.0,finance-illinois,Active,2022-12-28,71109.18,charlie.davis@example.com,-3214505765,Poor,True,Charlie DAVIS
EMP1922,Grace,SMITH,40.0,admin-florida,Inactive,2020-11-15,50300.6,grace.smith@example.com,-1945887070,Good,False,Grace SMITH
EMP1923,Frank,DAVIS,35.0,finance-california,Pending,2023-09-27,60295.84,frank.davis@example.com,-5534820127,Good,False,Frank DAVIS
EMP1924,Heidi,SMITH,35.0,devops-texas,Pending,2022-09-07,113012.21,heidi.smith@example.com,-4008385075,Excellent,False,Heidi SMITH
EMP1925,Bob,WILLIAMS,35.0,cloud tech-florida,Pending,2024-09-18,65425.54,bob.williams@example.com,-5975954507,Poor,True,Bob WILLIAMS
EMP1926,Frank,JONES,25.0,sales-nevada,Active,2023-04-09,86850.37,frank.jones@example.com,-9177680897,Excellent,True,Frank JONES
EMP1927,Eva,BROWN,30.0,cloud tech-texas,Pending,2024-10-05,81182.07,eva.brown@example.com,-1265742230,Good,True,Eva BROWN
EMP1929,Alice,SMITH,35.0,finance-new york,Pending,2024-10-14,79934.83,alice.smith@example.com,-3693626893,Average,True,Alice SMITH
EMP1930,Alice,DAVIS,35.0,hr-california,Inactive,2022-07-01,111201.12,alice.davis@example.com,-3012047136,Poor,False,Alice DAVIS
EMP1931,Heidi,BROWN,40.0,finance-california,Active,2024-07-08,100960.05,heidi.brown@example.com,-2711759573,Average,False,Heidi BROWN
EMP1932,Grace,SMITH,30.0,sales-illinois,Active,2020-10-21,64544.87,grace.smith@example.com,-9885582983,Average,True,Grace SMITH
EMP1933,Frank,SMITH,25.0,sales-florida,Active,2020-01-14,78662.24,frank.smith@example.com,-9330674583,Poor,True,Frank SMITH
EMP1934,Grace,GARCIA,30.0,sales-florida,Pending,2023-03-09,102867.06,grace.garcia@example.com,-7609441282,Average,True,Grace GARCIA
EMP1935,Charlie,SMITH,40.0,hr-illinois,Inactive,2020-03-27,107595.95,charlie.smith@example.com,-3372188565,Excellent,True,Charlie SMITH
EMP1937,Eva,JONES,35.0,devops-nevada,Inactive,2020-09-11,95766.91,eva.jones@example.com,-5066626704,Average,True,Eva JONES
EMP1938,Grace,MILLER,30.0,finance-nevada,Pending,2021-05-16,51990.98,grace.miller@example.com,-5143776935,Excellent,True,Grace MILLER
EMP1939,Heidi,JOHNSON,25.0,sales-nevada,Inactive,2023-04-05,83634.01,heidi.johnson@example.com,-6343925294,Average,True,Heidi JOHNSON
EMP1941,Eva,JONES,30.0,sales-texas,Active,2021-10-16,82273.08,eva.jones@example.com,-7120072023,Excellent,False,Eva JONES
EMP1942,Frank,GARCIA,30.0,cloud tech-california,Inactive,2022-05-09,94537.3,frank.garcia@example.com,-5591024509,Good,True,Frank GARCIA
EMP1943,Alice,JONES,35.0,hr-illinois,Pending,2020-06-06,85970.65,alice.jones@example.com,-9109032670,Good,True,Alice JONES
EMP1944,Charlie,JONES,25.0,sales-new york,Pending,2021-10-22,111071.02,charlie.jones@example.com,-4949819420,Excellent,False,Charlie JONES
EMP1945,Eva,DAVIS,35.0,devops-nevada,Pending,2022-01-12,56708.34,eva.davis@example.com,-7942817933,Excellent,False,Eva DAVIS
EMP1946,Charlie,JONES,25.0,admin-illinois,Inactive,2022-02-02,104516.55,charlie.jones@example.com,-652775843,Excellent,False,Charlie JONES
EMP1947,Charlie,GARCIA,25.0,admin-new york,Pending,2021-03-28,108210.15,charlie.garcia@example.com,-6634533721,Poor,True,Charlie GARCIA
EMP1949,Frank,JONES,35.0,devops-california,Active,2024-07-31,80935.65,frank.jones@example.com,-1455937660,Excellent,False,Frank JONES
EMP1950,Frank,WILLIAMS,30.0,devops-california,Active,2024-03-04,107020.19,frank.williams@example.com,-8943705262,Excellent,False,Frank WILLIAMS
EMP1951,Charlie,BROWN,30.0,hr-new york,Active,2020-09-23,118677.67,charlie.brown@example.com,-5100462775,Excellent,False,Charlie BROWN
EMP1952,Bob,JONES,25.0,cloud tech-florida,Inactive,2020-03-28,63744.57,bob.jones@example.com,-5725659201,Average,False,Bob JONES
EMP1954,Bob,WILLIAMS,25.0,sales-new york,Pending,2021-02-13,62934.73,bob.williams@example.com,-9743260054,Good,False,Bob WILLIAMS
EMP1955,Bob,WILLIAMS,30.0,devops-california,Pending,2021-12-13,74654.23,bob.williams@example.com,-9550178331,Excellent,True,Bob WILLIAMS
EMP1957,David,SMITH,30.0,hr-new york,Pending,2020-01-09,118150.59,david.smith@example.com,-6079848703,Average,True,David SMITH
EMP1959,Bob,DAVIS,30.0,hr-florida,Inactive,2021-03-14,85997.57,bob.davis@example.com,-3593744038,Good,False,Bob DAVIS
EMP1960,Frank,SMITH,25.0,finance-texas,Pending,2020-10-05,84707.12,frank.smith@example.com,-4640830372,Excellent,False,Frank SMITH
EMP1964,Heidi,DAVIS,25.0,finance-florida,Pending,2023-09-10,97356.31,heidi.davis@example.com,-1537012423,Good,True,Heidi DAVIS
EMP1965,Grace,SMITH,40.0,devops-illinois,Active,2024-02-27,114770.32,grace.smith@example.com,-4626325143,Good,True,Grace SMITH
EMP1966,Bob,JONES,35.0,admin-california,Active,2023-05-03,109082.07,bob.jones@example.com,-8811210313,Good,False,Bob JONES
EMP1967,David,MILLER,40.0,devops-florida,Inactive,2024-04-15,99944.57,david.miller@example.com,-2175188780,Poor,True,David MILLER
EMP1968,Eva,MILLER,40.0,hr-florida,Pending,2023-05-20,116509.72,eva.miller@example.com,-7941515262,Average,False,Eva MILLER
EMP1969,Eva,WILLIAMS,30.0,finance-texas,Active,2021-05-28,84253.9,eva.williams@example.com,-8409112251,Excellent,True,Eva WILLIAMS
EMP1970,Charlie,GARCIA,25.0,cloud tech-nevada,Active,2024-08-27,54776.01,charlie.garcia@example.com,-8837505660,Poor,False,Charlie GARCIA
EMP1971,Charlie,DAVIS,40.0,sales-nevada,Inactive,2020-11-08,71192.68,charlie.davis@example.com,-8632397912,Average,False,Charlie DAVIS
EMP1974,Grace,BROWN,25.0,finance-florida,Inactive,2024-10-12,76343.56,grace.brown@example.com,-7121988191,Excellent,False,Grace BROWN
EMP1975,Alice,JOHNSON,30.0,sales-nevada,Inactive,2024-12-16,99424.14,alice.johnson@example.com,-7788519052,Excellent,False,Alice JOHNSON
EMP1976,Charlie,GARCIA,35.0,devops-florida,Inactive,2024-04-13,57656.74,charlie.garcia@example.com,-4864010423,Good,True,Charlie GARCIA
EMP1977,Heidi,GARCIA,40.0,sales-new york,Pending,2020-04-24,77396.94,heidi.garcia@example.com,-6245618516,Excellent,True,Heidi GARCIA
EMP1979,Charlie,MILLER,35.0,hr-nevada,Pending,2020-02-25,103563.58,charlie.miller@example.com,-8991511454,Excellent,True,Charlie MILLER
EMP1980,Grace,BROWN,25.0,finance-california,Inactive,2022-04-23,74588.85,grace.brown@example.com,-1293913043,Average,False,Grace BROWN
EMP1981,David,GARCIA,30.0,devops-california,Pending,2020-06-22,113727.23,david.garcia@example.com,-8818984840,Poor,False,David GARCIA
EMP1982,Eva,BROWN,25.0,hr-new york,Active,2023-01-07,72828.18,eva.brown@example.com,-6046154020,Good,False,Eva BROWN
EMP1984,Frank,GARCIA,40.0,sales-florida,Inactive,2023-03-18,56840.8,frank.garcia@example.com,-1429831521,Poor,True,Frank GARCIA
